"prolific_pid","question_observed","success_observed","time_observed","question_evaluated","human_evaluation","total_score","condition_label","observed_q_perceived_difficulty","observed_q_perceived_difficulty_indiv","observed_q_objective_difficulty"
"5c0595bb1a20110001e9f1e1","2_3",1,1,"1_5","0",6,"2.3_right_fast",0.577430167597765,0.7,0.446327683615819
"5c0595bb1a20110001e9f1e1","2_1",0,1,"1_1","0",6,"2.1_wrong_fast",0.396726726726727,0.3,0.234463276836158
"5c0595bb1a20110001e9f1e1","2_1",0,1,"1_2","0",6,"2.1_wrong_fast",0.396726726726727,0.3,0.234463276836158
"5c0595bb1a20110001e9f1e1","2_1",0,1,"1_3","0",6,"2.1_wrong_fast",0.396726726726727,0.3,0.234463276836158
"5c0595bb1a20110001e9f1e1","2_1",0,1,"1_4","0",6,"2.1_wrong_fast",0.396726726726727,0.3,0.234463276836158
"5c0595bb1a20110001e9f1e1","2_1",0,1,"1_5","0",6,"2.1_wrong_fast",0.396726726726727,0.3,0.234463276836158
"5c0595bb1a20110001e9f1e1","2_2",0,1,"1_1","1",6,"2.2_wrong_fast",0.566398891966759,0.8,0.536723163841808
"5c0595bb1a20110001e9f1e1","2_2",0,1,"1_2","0",6,"2.2_wrong_fast",0.566398891966759,0.8,0.536723163841808
"5c0595bb1a20110001e9f1e1","2_2",0,1,"1_3","0",6,"2.2_wrong_fast",0.566398891966759,0.8,0.536723163841808
"5c0595bb1a20110001e9f1e1","2_2",0,1,"1_4","0",6,"2.2_wrong_fast",0.566398891966759,0.8,0.536723163841808
"5c0595bb1a20110001e9f1e1","2_2",0,1,"1_5","0",6,"2.2_wrong_fast",0.566398891966759,0.8,0.536723163841808
"5c4f94452090bd0001c43b93","2_5",1,0,"1_1","1",11,"2.5_right_slow",0.760870712401055,0.91,0.915254237288136
"5c4f94452090bd0001c43b93","2_5",1,0,"1_2","1",11,"2.5_right_slow",0.760870712401055,0.91,0.915254237288136
"5c4f94452090bd0001c43b93","2_5",1,0,"1_3","1",11,"2.5_right_slow",0.760870712401055,0.91,0.915254237288136
"5c4f94452090bd0001c43b93","2_5",1,0,"1_4","1",11,"2.5_right_slow",0.760870712401055,0.91,0.915254237288136
"5c4f94452090bd0001c43b93","2_5",1,0,"1_5","1",11,"2.5_right_slow",0.760870712401055,0.91,0.915254237288136
"5c4f94452090bd0001c43b93","2_4",0,0,"1_1","1",11,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",0,0,"1_2","0",11,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",0,0,"1_3","1",11,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",0,0,"1_4","1",11,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",0,0,"1_5","0",11,"2.4_wrong_slow",0.518938053097345,0.55,0.675141242937853
"5c4f94452090bd0001c43b93","2_2",1,1,"1_1","1",11,"2.2_right_fast",0.566398891966759,0.74,0.536723163841808
"5c4f94452090bd0001c43b93","2_2",1,1,"1_2","1",11,"2.2_right_fast",0.566398891966759,0.74,0.536723163841808
"5c4f94452090bd0001c43b93","2_2",1,1,"1_3","0",11,"2.2_right_fast",0.566398891966759,0.74,0.536723163841808
"5c4f94452090bd0001c43b93","2_2",1,1,"1_4","1",11,"2.2_right_fast",0.566398891966759,0.74,0.536723163841808
"5c4f94452090bd0001c43b93","2_2",1,1,"1_5","0",11,"2.2_right_fast",0.566398891966759,0.74,0.536723163841808
"5c4f94452090bd0001c43b93","2_4",1,1,"1_1","1",11,"2.4_right_fast",0.518938053097345,0.48,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",1,1,"1_2","1",11,"2.4_right_fast",0.518938053097345,0.48,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",1,1,"1_3","0",11,"2.4_right_fast",0.518938053097345,0.48,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",1,1,"1_4","1",11,"2.4_right_fast",0.518938053097345,0.48,0.675141242937853
"5c4f94452090bd0001c43b93","2_4",1,1,"1_5","0",11,"2.4_right_fast",0.518938053097345,0.48,0.675141242937853
"5c4f94452090bd0001c43b93","2_3",0,1,"1_1","1",11,"2.3_wrong_fast",0.577430167597765,0.65,0.446327683615819
"5c4f94452090bd0001c43b93","2_3",0,1,"1_2","1",11,"2.3_wrong_fast",0.577430167597765,0.65,0.446327683615819
"5c4f94452090bd0001c43b93","2_3",0,1,"1_3","1",11,"2.3_wrong_fast",0.577430167597765,0.65,0.446327683615819
"5c4f94452090bd0001c43b93","2_3",0,1,"1_4","1",11,"2.3_wrong_fast",0.577430167597765,0.65,0.446327683615819
"5c4f94452090bd0001c43b93","2_3",0,1,"1_5","0",11,"2.3_wrong_fast",0.577430167597765,0.65,0.446327683615819
"5cbb9a4b96211700015d0e2b","2_3",1,0,"1_1","1",11,"2.3_right_slow",0.577430167597765,0.45,0.446327683615819
"5cbb9a4b96211700015d0e2b","2_3",1,0,"1_2","1",11,"2.3_right_slow",0.577430167597765,0.45,0.446327683615819
"5cbb9a4b96211700015d0e2b","2_3",1,0,"1_3","1",11,"2.3_right_slow",0.577430167597765,0.45,0.446327683615819
"5cbb9a4b96211700015d0e2b","2_3",1,0,"1_4","1",11,"2.3_right_slow",0.577430167597765,0.45,0.446327683615819
"5cbb9a4b96211700015d0e2b","2_3",1,0,"1_5","0",11,"2.3_right_slow",0.577430167597765,0.45,0.446327683615819
"5cbb9a4b96211700015d0e2b","2_1",0,0,"1_1","0",11,"2.1_wrong_slow",0.396726726726727,0.1,0.234463276836158
"5cbb9a4b96211700015d0e2b","2_1",0,0,"1_2","0",11,"2.1_wrong_slow",0.396726726726727,0.1,0.234463276836158
"5cbb9a4b96211700015d0e2b","2_1",0,0,"1_3","0",11,"2.1_wrong_slow",0.396726726726727,0.1,0.234463276836158
"5cbb9a4b96211700015d0e2b","2_1",0,0,"1_4","0",11,"2.1_wrong_slow",0.396726726726727,0.1,0.234463276836158
"5cbb9a4b96211700015d0e2b","2_1",0,0,"1_5","0",11,"2.1_wrong_slow",0.396726726726727,0.1,0.234463276836158
"5cbb9a4b96211700015d0e2b","2_4",0,0,"1_1","0",11,"2.4_wrong_slow",0.518938053097345,0.1,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",0,0,"1_2","0",11,"2.4_wrong_slow",0.518938053097345,0.1,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",0,0,"1_3","0",11,"2.4_wrong_slow",0.518938053097345,0.1,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",0,0,"1_4","0",11,"2.4_wrong_slow",0.518938053097345,0.1,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",0,0,"1_5","0",11,"2.4_wrong_slow",0.518938053097345,0.1,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_2",1,1,"1_1","1",11,"2.2_right_fast",0.566398891966759,0.45,0.536723163841808
"5cbb9a4b96211700015d0e2b","2_2",1,1,"1_2","1",11,"2.2_right_fast",0.566398891966759,0.45,0.536723163841808
"5cbb9a4b96211700015d0e2b","2_2",1,1,"1_3","1",11,"2.2_right_fast",0.566398891966759,0.45,0.536723163841808
"5cbb9a4b96211700015d0e2b","2_2",1,1,"1_4","1",11,"2.2_right_fast",0.566398891966759,0.45,0.536723163841808
"5cbb9a4b96211700015d0e2b","2_2",1,1,"1_5","0",11,"2.2_right_fast",0.566398891966759,0.45,0.536723163841808
"5cbb9a4b96211700015d0e2b","2_4",1,1,"1_1","1",11,"2.4_right_fast",0.518938053097345,0.45,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",1,1,"1_2","1",11,"2.4_right_fast",0.518938053097345,0.45,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",1,1,"1_3","0",11,"2.4_right_fast",0.518938053097345,0.45,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",1,1,"1_4","1",11,"2.4_right_fast",0.518938053097345,0.45,0.675141242937853
"5cbb9a4b96211700015d0e2b","2_4",1,1,"1_5","0",11,"2.4_right_fast",0.518938053097345,0.45,0.675141242937853
"5d58471ffe8768001a31d33a","2_5",1,0,"1_1","1",6,"2.5_right_slow",0.760870712401055,0.92,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,0,"1_2","1",6,"2.5_right_slow",0.760870712401055,0.92,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,0,"1_3","1",6,"2.5_right_slow",0.760870712401055,0.92,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,0,"1_4","1",6,"2.5_right_slow",0.760870712401055,0.92,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,0,"1_5","1",6,"2.5_right_slow",0.760870712401055,0.92,0.915254237288136
"5d58471ffe8768001a31d33a","2_2",0,0,"1_1","1",6,"2.2_wrong_slow",0.566398891966759,0.38,0.536723163841808
"5d58471ffe8768001a31d33a","2_2",0,0,"1_2","0",6,"2.2_wrong_slow",0.566398891966759,0.38,0.536723163841808
"5d58471ffe8768001a31d33a","2_2",0,0,"1_3","1",6,"2.2_wrong_slow",0.566398891966759,0.38,0.536723163841808
"5d58471ffe8768001a31d33a","2_2",0,0,"1_4","1",6,"2.2_wrong_slow",0.566398891966759,0.38,0.536723163841808
"5d58471ffe8768001a31d33a","2_2",0,0,"1_5","0",6,"2.2_wrong_slow",0.566398891966759,0.38,0.536723163841808
"5d58471ffe8768001a31d33a","2_4",0,0,"1_1","1",6,"2.4_wrong_slow",0.518938053097345,0.24,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,0,"1_2","0",6,"2.4_wrong_slow",0.518938053097345,0.24,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,0,"1_3","0",6,"2.4_wrong_slow",0.518938053097345,0.24,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,0,"1_4","0",6,"2.4_wrong_slow",0.518938053097345,0.24,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,0,"1_5","0",6,"2.4_wrong_slow",0.518938053097345,0.24,0.675141242937853
"5d58471ffe8768001a31d33a","2_5",1,1,"1_1","1",6,"2.5_right_fast",0.760870712401055,0.91,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,1,"1_2","1",6,"2.5_right_fast",0.760870712401055,0.91,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,1,"1_3","1",6,"2.5_right_fast",0.760870712401055,0.91,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,1,"1_4","1",6,"2.5_right_fast",0.760870712401055,0.91,0.915254237288136
"5d58471ffe8768001a31d33a","2_5",1,1,"1_5","1",6,"2.5_right_fast",0.760870712401055,0.91,0.915254237288136
"5d58471ffe8768001a31d33a","2_4",0,1,"1_1","1",6,"2.4_wrong_fast",0.518938053097345,0.28,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,1,"1_2","0",6,"2.4_wrong_fast",0.518938053097345,0.28,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,1,"1_3","1",6,"2.4_wrong_fast",0.518938053097345,0.28,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,1,"1_4","0",6,"2.4_wrong_fast",0.518938053097345,0.28,0.675141242937853
"5d58471ffe8768001a31d33a","2_4",0,1,"1_5","0",6,"2.4_wrong_fast",0.518938053097345,0.28,0.675141242937853
"5d618a9955fc54000164673f","2_5",1,0,"1_1","1",6,"2.5_right_slow",0.760870712401055,0.25,0.915254237288136
"5d618a9955fc54000164673f","2_5",1,0,"1_2","1",6,"2.5_right_slow",0.760870712401055,0.25,0.915254237288136
"5d618a9955fc54000164673f","2_5",1,0,"1_3","1",6,"2.5_right_slow",0.760870712401055,0.25,0.915254237288136
"5d618a9955fc54000164673f","2_5",1,0,"1_4","1",6,"2.5_right_slow",0.760870712401055,0.25,0.915254237288136
"5d618a9955fc54000164673f","2_5",1,0,"1_5","0",6,"2.5_right_slow",0.760870712401055,0.25,0.915254237288136
"5d618a9955fc54000164673f","2_2",0,0,"1_1","1",6,"2.2_wrong_slow",0.566398891966759,0.24,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,0,"1_2","0",6,"2.2_wrong_slow",0.566398891966759,0.24,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,0,"1_3","0",6,"2.2_wrong_slow",0.566398891966759,0.24,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,0,"1_4","1",6,"2.2_wrong_slow",0.566398891966759,0.24,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,0,"1_5","0",6,"2.2_wrong_slow",0.566398891966759,0.24,0.536723163841808
"5d618a9955fc54000164673f","2_1",1,1,"1_1","1",6,"2.1_right_fast",0.396726726726727,0.65,0.234463276836158
"5d618a9955fc54000164673f","2_1",1,1,"1_2","1",6,"2.1_right_fast",0.396726726726727,0.65,0.234463276836158
"5d618a9955fc54000164673f","2_1",1,1,"1_3","1",6,"2.1_right_fast",0.396726726726727,0.65,0.234463276836158
"5d618a9955fc54000164673f","2_1",1,1,"1_4","1",6,"2.1_right_fast",0.396726726726727,0.65,0.234463276836158
"5d618a9955fc54000164673f","2_1",1,1,"1_5","0",6,"2.1_right_fast",0.396726726726727,0.65,0.234463276836158
"5d618a9955fc54000164673f","2_2",0,1,"1_1","1",6,"2.2_wrong_fast",0.566398891966759,0.3,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,1,"1_2","1",6,"2.2_wrong_fast",0.566398891966759,0.3,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,1,"1_3","1",6,"2.2_wrong_fast",0.566398891966759,0.3,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,1,"1_4","1",6,"2.2_wrong_fast",0.566398891966759,0.3,0.536723163841808
"5d618a9955fc54000164673f","2_2",0,1,"1_5","0",6,"2.2_wrong_fast",0.566398891966759,0.3,0.536723163841808
"5d618a9955fc54000164673f","2_4",0,1,"1_1","1",6,"2.4_wrong_fast",0.518938053097345,0.4,0.675141242937853
"5d618a9955fc54000164673f","2_4",0,1,"1_2","1",6,"2.4_wrong_fast",0.518938053097345,0.4,0.675141242937853
"5d618a9955fc54000164673f","2_4",0,1,"1_3","1",6,"2.4_wrong_fast",0.518938053097345,0.4,0.675141242937853
"5d618a9955fc54000164673f","2_4",0,1,"1_4","1",6,"2.4_wrong_fast",0.518938053097345,0.4,0.675141242937853
"5d618a9955fc54000164673f","2_4",0,1,"1_5","0",6,"2.4_wrong_fast",0.518938053097345,0.4,0.675141242937853
"5d89109e91ce580015b93bb5","2_1",1,0,"1_1","1",9,"2.1_right_slow",0.396726726726727,0.3,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,0,"1_2","0",9,"2.1_right_slow",0.396726726726727,0.3,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,0,"1_3","0",9,"2.1_right_slow",0.396726726726727,0.3,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,0,"1_4","1",9,"2.1_right_slow",0.396726726726727,0.3,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,0,"1_5","0",9,"2.1_right_slow",0.396726726726727,0.3,0.234463276836158
"5d89109e91ce580015b93bb5","2_3",1,0,"1_1","1",9,"2.3_right_slow",0.577430167597765,0.7,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,0,"1_2","1",9,"2.3_right_slow",0.577430167597765,0.7,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,0,"1_3","1",9,"2.3_right_slow",0.577430167597765,0.7,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,0,"1_4","1",9,"2.3_right_slow",0.577430167597765,0.7,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,0,"1_5","1",9,"2.3_right_slow",0.577430167597765,0.7,0.446327683615819
"5d89109e91ce580015b93bb5","2_1",1,1,"1_1","1",9,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,1,"1_2","1",9,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,1,"1_3","0",9,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,1,"1_4","1",9,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"5d89109e91ce580015b93bb5","2_1",1,1,"1_5","0",9,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"5d89109e91ce580015b93bb5","2_3",1,1,"1_1","1",9,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,1,"1_2","1",9,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,1,"1_3","1",9,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,1,"1_4","1",9,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"5d89109e91ce580015b93bb5","2_3",1,1,"1_5","1",9,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"5d89109e91ce580015b93bb5","2_4",1,1,"1_1","1",9,"2.4_right_fast",0.518938053097345,0.65,0.675141242937853
"5d89109e91ce580015b93bb5","2_4",1,1,"1_2","1",9,"2.4_right_fast",0.518938053097345,0.65,0.675141242937853
"5d89109e91ce580015b93bb5","2_4",1,1,"1_3","0",9,"2.4_right_fast",0.518938053097345,0.65,0.675141242937853
"5d89109e91ce580015b93bb5","2_4",1,1,"1_4","1",9,"2.4_right_fast",0.518938053097345,0.65,0.675141242937853
"5d89109e91ce580015b93bb5","2_4",1,1,"1_5","0",9,"2.4_right_fast",0.518938053097345,0.65,0.675141242937853
"5d9b7c7efaa2860364b16476","2_2",1,0,"1_1","1",12,"2.2_right_slow",0.566398891966759,0.57,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,0,"1_2","1",12,"2.2_right_slow",0.566398891966759,0.57,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,0,"1_3","1",12,"2.2_right_slow",0.566398891966759,0.57,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,0,"1_4","0",12,"2.2_right_slow",0.566398891966759,0.57,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,0,"1_5","1",12,"2.2_right_slow",0.566398891966759,0.57,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",0,0,"1_1","1",12,"2.2_wrong_slow",0.566398891966759,0.23,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",0,0,"1_2","1",12,"2.2_wrong_slow",0.566398891966759,0.23,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",0,0,"1_3","1",12,"2.2_wrong_slow",0.566398891966759,0.23,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",0,0,"1_4","1",12,"2.2_wrong_slow",0.566398891966759,0.23,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",0,0,"1_5","1",12,"2.2_wrong_slow",0.566398891966759,0.23,0.536723163841808
"5d9b7c7efaa2860364b16476","2_4",0,0,"1_1","1",12,"2.4_wrong_slow",0.518938053097345,0.31,0.675141242937853
"5d9b7c7efaa2860364b16476","2_4",0,0,"1_2","1",12,"2.4_wrong_slow",0.518938053097345,0.31,0.675141242937853
"5d9b7c7efaa2860364b16476","2_4",0,0,"1_3","1",12,"2.4_wrong_slow",0.518938053097345,0.31,0.675141242937853
"5d9b7c7efaa2860364b16476","2_4",0,0,"1_4","0",12,"2.4_wrong_slow",0.518938053097345,0.31,0.675141242937853
"5d9b7c7efaa2860364b16476","2_4",0,0,"1_5","0",12,"2.4_wrong_slow",0.518938053097345,0.31,0.675141242937853
"5d9b7c7efaa2860364b16476","2_1",1,1,"1_1","1",12,"2.1_right_fast",0.396726726726727,0.66,0.234463276836158
"5d9b7c7efaa2860364b16476","2_1",1,1,"1_2","1",12,"2.1_right_fast",0.396726726726727,0.66,0.234463276836158
"5d9b7c7efaa2860364b16476","2_1",1,1,"1_3","1",12,"2.1_right_fast",0.396726726726727,0.66,0.234463276836158
"5d9b7c7efaa2860364b16476","2_1",1,1,"1_4","1",12,"2.1_right_fast",0.396726726726727,0.66,0.234463276836158
"5d9b7c7efaa2860364b16476","2_1",1,1,"1_5","1",12,"2.1_right_fast",0.396726726726727,0.66,0.234463276836158
"5d9b7c7efaa2860364b16476","2_2",1,1,"1_1","1",12,"2.2_right_fast",0.566398891966759,0.27,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,1,"1_2","1",12,"2.2_right_fast",0.566398891966759,0.27,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,1,"1_3","1",12,"2.2_right_fast",0.566398891966759,0.27,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,1,"1_4","1",12,"2.2_right_fast",0.566398891966759,0.27,0.536723163841808
"5d9b7c7efaa2860364b16476","2_2",1,1,"1_5","0",12,"2.2_right_fast",0.566398891966759,0.27,0.536723163841808
"5d9e7982996ad300179048fa","2_3",1,0,"1_1","1",1,"2.3_right_slow",0.577430167597765,0.4,0.446327683615819
"5d9e7982996ad300179048fa","2_3",1,0,"1_2","1",1,"2.3_right_slow",0.577430167597765,0.4,0.446327683615819
"5d9e7982996ad300179048fa","2_3",1,0,"1_3","1",1,"2.3_right_slow",0.577430167597765,0.4,0.446327683615819
"5d9e7982996ad300179048fa","2_3",1,0,"1_4","1",1,"2.3_right_slow",0.577430167597765,0.4,0.446327683615819
"5d9e7982996ad300179048fa","2_3",1,0,"1_5","0",1,"2.3_right_slow",0.577430167597765,0.4,0.446327683615819
"5d9e7982996ad300179048fa","2_2",0,0,"1_1","1",1,"2.2_wrong_slow",0.566398891966759,0.45,0.536723163841808
"5d9e7982996ad300179048fa","2_2",0,0,"1_2","1",1,"2.2_wrong_slow",0.566398891966759,0.45,0.536723163841808
"5d9e7982996ad300179048fa","2_2",0,0,"1_3","1",1,"2.2_wrong_slow",0.566398891966759,0.45,0.536723163841808
"5d9e7982996ad300179048fa","2_2",0,0,"1_4","1",1,"2.2_wrong_slow",0.566398891966759,0.45,0.536723163841808
"5d9e7982996ad300179048fa","2_2",0,0,"1_5","0",1,"2.2_wrong_slow",0.566398891966759,0.45,0.536723163841808
"5d9e7982996ad300179048fa","2_5",0,0,"1_1","1",1,"2.5_wrong_slow",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,0,"1_2","0",1,"2.5_wrong_slow",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,0,"1_3","1",1,"2.5_wrong_slow",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,0,"1_4","0",1,"2.5_wrong_slow",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,0,"1_5","0",1,"2.5_wrong_slow",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_4",0,1,"1_1","1",1,"2.4_wrong_fast",0.518938053097345,0.65,0.675141242937853
"5d9e7982996ad300179048fa","2_4",0,1,"1_2","0",1,"2.4_wrong_fast",0.518938053097345,0.65,0.675141242937853
"5d9e7982996ad300179048fa","2_4",0,1,"1_3","1",1,"2.4_wrong_fast",0.518938053097345,0.65,0.675141242937853
"5d9e7982996ad300179048fa","2_4",0,1,"1_4","0",1,"2.4_wrong_fast",0.518938053097345,0.65,0.675141242937853
"5d9e7982996ad300179048fa","2_4",0,1,"1_5","0",1,"2.4_wrong_fast",0.518938053097345,0.65,0.675141242937853
"5d9e7982996ad300179048fa","2_5",0,1,"1_1","1",1,"2.5_wrong_fast",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,1,"1_2","0",1,"2.5_wrong_fast",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,1,"1_3","1",1,"2.5_wrong_fast",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,1,"1_4","0",1,"2.5_wrong_fast",0.760870712401055,0.63,0.915254237288136
"5d9e7982996ad300179048fa","2_5",0,1,"1_5","0",1,"2.5_wrong_fast",0.760870712401055,0.63,0.915254237288136
"5dea10b4446c9012dc5e3fe3","2_4",0,0,"1_1","0",1,"2.4_wrong_slow",0.518938053097345,0.84,0.675141242937853
"5dea10b4446c9012dc5e3fe3","2_4",0,0,"1_2","0",1,"2.4_wrong_slow",0.518938053097345,0.84,0.675141242937853
"5dea10b4446c9012dc5e3fe3","2_4",0,0,"1_3","0",1,"2.4_wrong_slow",0.518938053097345,0.84,0.675141242937853
"5dea10b4446c9012dc5e3fe3","2_4",0,0,"1_4","0",1,"2.4_wrong_slow",0.518938053097345,0.84,0.675141242937853
"5dea10b4446c9012dc5e3fe3","2_4",0,0,"1_5","0",1,"2.4_wrong_slow",0.518938053097345,0.84,0.675141242937853
"5dea10b4446c9012dc5e3fe3","2_5",0,0,"1_1","0",1,"2.5_wrong_slow",0.760870712401055,0.8,0.915254237288136
"5dea10b4446c9012dc5e3fe3","2_5",0,0,"1_2","0",1,"2.5_wrong_slow",0.760870712401055,0.8,0.915254237288136
"5dea10b4446c9012dc5e3fe3","2_5",0,0,"1_3","0",1,"2.5_wrong_slow",0.760870712401055,0.8,0.915254237288136
"5dea10b4446c9012dc5e3fe3","2_5",0,0,"1_4","0",1,"2.5_wrong_slow",0.760870712401055,0.8,0.915254237288136
"5dea10b4446c9012dc5e3fe3","2_5",0,0,"1_5","0",1,"2.5_wrong_slow",0.760870712401055,0.8,0.915254237288136
"5dea10b4446c9012dc5e3fe3","2_3",1,1,"1_1","1",1,"2.3_right_fast",0.577430167597765,0.7,0.446327683615819
"5dea10b4446c9012dc5e3fe3","2_3",1,1,"1_2","1",1,"2.3_right_fast",0.577430167597765,0.7,0.446327683615819
"5dea10b4446c9012dc5e3fe3","2_3",1,1,"1_3","1",1,"2.3_right_fast",0.577430167597765,0.7,0.446327683615819
"5dea10b4446c9012dc5e3fe3","2_3",1,1,"1_4","0",1,"2.3_right_fast",0.577430167597765,0.7,0.446327683615819
"5dea10b4446c9012dc5e3fe3","2_3",1,1,"1_5","0",1,"2.3_right_fast",0.577430167597765,0.7,0.446327683615819
"5dea10b4446c9012dc5e3fe3","2_1",0,1,"1_1","0",1,"2.1_wrong_fast",0.396726726726727,0.69,0.234463276836158
"5dea10b4446c9012dc5e3fe3","2_1",0,1,"1_2","0",1,"2.1_wrong_fast",0.396726726726727,0.69,0.234463276836158
"5dea10b4446c9012dc5e3fe3","2_1",0,1,"1_3","0",1,"2.1_wrong_fast",0.396726726726727,0.69,0.234463276836158
"5dea10b4446c9012dc5e3fe3","2_1",0,1,"1_4","0",1,"2.1_wrong_fast",0.396726726726727,0.69,0.234463276836158
